Ejercicio;cdcdad;nomcdad010;cdprov;nomprov010;cdcorp;nomcorp;ImpDeudViva
2015;09;CATALUÑA;08;BARCELONA;142;Nou de Berguedà (La)                                                  ;0
2015;09;CATALUÑA;08;BARCELONA;143;Òdena                                                                 ;849
2015;09;CATALUÑA;08;BARCELONA;144;Olvan                                                                 ;345
2015;09;CATALUÑA;08;BARCELONA;145;Olèrdola                                                              ;7
2015;09;CATALUÑA;08;BARCELONA;146;Olesa de Bonesvalls                                                   ;0
2015;09;CATALUÑA;08;BARCELONA;147;Olesa de Montserrat                                                   ;6.496
2015;09;CATALUÑA;08;BARCELONA;148;Olivella                                                              ;875
2015;09;CATALUÑA;08;BARCELONA;149;Olost                                                                 ;120
2015;09;CATALUÑA;08;BARCELONA;150;Orís                                                                  ;0
2015;09;CATALUÑA;08;BARCELONA;151;Oristà                                                                ;0
2015;09;CATALUÑA;08;BARCELONA;152;Orpí                                                                  ;0
2015;09;CATALUÑA;08;BARCELONA;153;Òrrius                                                                ;354
2015;09;CATALUÑA;08;BARCELONA;154;Pacs del Penedès                                                      ;0
2015;09;CATALUÑA;08;BARCELONA;155;Palafolls                                                             ;1.931
2015;09;CATALUÑA;08;BARCELONA;156;Palau-solità i Plegamans                                              ;4.606
2015;09;CATALUÑA;08;BARCELONA;157;Pallejà                                                               ;7.763
2015;09;CATALUÑA;08;BARCELONA;158;Papiol (El)                                                           ;578
2015;09;CATALUÑA;08;BARCELONA;159;Parets del Vallès                                                     ;6.986
2015;09;CATALUÑA;08;BARCELONA;160;Perafita                                                              ;78
2015;09;CATALUÑA;08;BARCELONA;161;Piera                                                                 ;403
2015;09;CATALUÑA;08;BARCELONA;162;Hostalets de Pierola (Els)                                            ;2.653
2015;09;CATALUÑA;08;BARCELONA;163;Pineda de Mar                                                         ;11.466
2015;09;CATALUÑA;08;BARCELONA;164;Pla del Penedès (El)                                                  ;245
2015;09;CATALUÑA;08;BARCELONA;165;Pobla de Claramunt (La)                                               ;354
2015;09;CATALUÑA;08;BARCELONA;166;Pobla de Lillet (La)                                                  ;1.837
2015;09;CATALUÑA;08;BARCELONA;167;Polinyà                                                               ;4.363
2015;09;CATALUÑA;08;BARCELONA;168;Pontons                                                               ;84
2015;09;CATALUÑA;08;BARCELONA;169;Prat de Llobregat (El)                                                ;7.555
2015;09;CATALUÑA;08;BARCELONA;170;Prats de Rei (Els)                                                    ;74
2015;09;CATALUÑA;08;BARCELONA;171;Prats de Lluçanès                                                     ;101
2015;09;CATALUÑA;08;BARCELONA;172;Premià de Mar                                                         ;4.823
2015;09;CATALUÑA;08;BARCELONA;174;Puigdàlber                                                            ;84
2015;09;CATALUÑA;08;BARCELONA;175;Puig-reig                                                             ;1.167
2015;09;CATALUÑA;08;BARCELONA;176;Pujalt                                                                ;817
2015;09;CATALUÑA;08;BARCELONA;177;Quar (La)                                                             ;0
2015;09;CATALUÑA;08;BARCELONA;178;Rajadell                                                              ;300
2015;09;CATALUÑA;08;BARCELONA;179;Rellinars                                                             ;0
2015;09;CATALUÑA;08;BARCELONA;180;Ripollet                                                              ;4.924
2015;09;CATALUÑA;08;BARCELONA;181;Roca del Vallès (La)                                                  ;6.178
2015;09;CATALUÑA;08;BARCELONA;182;Pont de Vilomara i Rocafort (El)                                      ;904
2015;09;CATALUÑA;08;BARCELONA;183;Roda de Ter                                                           ;1.573
2015;09;CATALUÑA;08;BARCELONA;184;Rubí                                                                  ;31.568
2015;09;CATALUÑA;08;BARCELONA;185;Rubió                                                                 ;0
2015;09;CATALUÑA;08;BARCELONA;187;Sabadell                                                              ;93.742
2015;09;CATALUÑA;08;BARCELONA;188;Sagàs                                                                 ;0
2015;09;CATALUÑA;08;BARCELONA;189;Sant Pere Sallavinera                                                 ;0
2015;09;CATALUÑA;08;BARCELONA;190;Saldes                                                                ;297
2015;09;CATALUÑA;08;BARCELONA;191;Sallent                                                               ;3.315
2015;09;CATALUÑA;08;BARCELONA;192;Santpedor                                                             ;1.286
2015;09;CATALUÑA;08;BARCELONA;193;Sant Iscle de Vallalta                                                ;0
2015;09;CATALUÑA;08;BARCELONA;194;Sant Adrià de Besòs                                                   ;5.689
2015;09;CATALUÑA;08;BARCELONA;195;Sant Agustí de Lluçanès                                               ;0
2015;09;CATALUÑA;08;BARCELONA;196;Sant Andreu de la Barca                                               ;5.136
2015;09;CATALUÑA;08;BARCELONA;197;Sant Andreu de Llavaneres                                             ;2.355
2015;09;CATALUÑA;08;BARCELONA;198;Sant Antoni de Vilamajor                                              ;436
2015;09;CATALUÑA;08;BARCELONA;199;Sant Bartomeu del Grau                                                ;160
2015;09;CATALUÑA;08;BARCELONA;200;Sant Boi de Llobregat                                                 ;29.045
2015;09;CATALUÑA;08;BARCELONA;201;Sant Boi de Lluçanès                                                  ;355
2015;09;CATALUÑA;08;BARCELONA;202;Sant Celoni                                                           ;8.149
2015;09;CATALUÑA;08;BARCELONA;203;Sant Cebrià de Vallalta                                               ;628
2015;09;CATALUÑA;08;BARCELONA;204;Sant Climent de Llobregat                                             ;2.555
2015;09;CATALUÑA;08;BARCELONA;205;Sant Cugat del Vallès                                                 ;61.345
2015;09;CATALUÑA;08;BARCELONA;206;Sant Cugat Sesgarrigues                                               ;0
2015;09;CATALUÑA;08;BARCELONA;207;Sant Esteve de Palautordera                                           ;458
2015;09;CATALUÑA;08;BARCELONA;208;Sant Esteve Sesrovires                                                ;14.535
2015;09;CATALUÑA;08;BARCELONA;209;Sant Fost de Campsentelles                                            ;7.685
2015;09;CATALUÑA;08;BARCELONA;210;Sant Feliu de Codines                                                 ;3.467
2015;09;CATALUÑA;08;BARCELONA;211;Sant Feliu de Llobregat                                               ;18.794
2015;09;CATALUÑA;08;BARCELONA;212;Sant Feliu Sasserra                                                   ;109
2015;09;CATALUÑA;08;BARCELONA;213;Sant Fruitós de Bages                                                 ;1.581
2015;09;CATALUÑA;08;BARCELONA;214;Vilassar de Dalt                                                      ;24.563
2015;09;CATALUÑA;08;BARCELONA;215;Sant Hipòlit de Voltregà                                              ;650
2015;09;CATALUÑA;08;BARCELONA;216;Sant Jaume de Frontanyà                                               ;0
2015;09;CATALUÑA;08;BARCELONA;217;Sant Joan Despí                                                       ;8.732
